2025-03-24 05:15:40 - Mitigated agent 3: deviation=334.25, median=-11.30, weight=0.77, threshold=77.60, original=322.95, new=66.29
2025-03-24 05:15:42 - Mitigated agent 0: deviation=4624.79, median=1523.12, weight=0.73, threshold=1240.26, original=-3101.67, new=282.86
2025-03-24 05:15:42 - Mitigated agent 0: deviation=8912.64, median=2911.15, weight=0.64, threshold=3252.13, original=-6001.49, new=-340.97
2025-03-24 05:15:42 - Mitigated agent 0: deviation=10523.18, median=3406.95, weight=0.50, threshold=5263.99, original=-7116.23, new=-1857.04
2025-03-24 05:15:42 - Mitigated agent 0: deviation=10470.35, median=3352.29, weight=0.31, threshold=7220.20, original=-7118.06, new=-3867.91
2025-03-24 05:15:42 - Mitigated agent 0: deviation=10045.37, median=3167.73, weight=0.12, threshold=8885.47, original=-6877.65, new=-5717.75
2025-03-24 05:15:42 - Mitigated agent 0: deviation=179522.45, median=-88576.75, weight=0.08, threshold=165402.49, original=90945.69, new=76825.74
2025-03-24 05:15:42 - Mitigated agent 0: deviation=30509.44, median=13589.62, weight=0.80, threshold=6192.03, original=-16919.81, new=7397.59
2025-03-24 05:15:42 - Mitigated agent 0: deviation=186583.24, median=-61559.60, weight=0.40, threshold=112740.57, original=125023.64, new=51180.97
2025-03-24 05:15:42 - Mitigated agent 1: deviation=18979.83, median=-2.97, weight=0.12, threshold=16642.15, original=18976.86, new=16639.19
2025-03-24 05:15:42 - Mitigated agent 3: deviation=1001.37, median=-215.65, weight=0.01, threshold=992.37, original=785.72, new=776.72
2025-03-24 05:15:42 - Mitigated agent 0: deviation=39396.73, median=12877.73, weight=0.61, threshold=15473.28, original=-26519.00, new=-2595.55
2025-03-24 05:15:42 - Mitigated agent 0: deviation=98244.86, median=30971.28, weight=0.27, threshold=71692.70, original=-67273.57, new=-40721.41
2025-03-24 05:15:42 - Mitigated agent 0: deviation=155378.13, median=42699.06, weight=0.22, threshold=120932.17, original=-112679.08, new=-78233.12
2025-03-24 05:15:43 - Mitigated agent 0: deviation=965530.42, median=315743.90, weight=0.28, threshold=697415.76, original=-649786.52, new=-381671.85
2025-03-24 05:15:43 - Mitigated agent 0: deviation=253021.49, median=-80654.55, weight=0.34, threshold=166413.10, original=172366.94, new=85758.55
2025-03-24 05:15:43 - Mitigated agent 0: deviation=340763.45, median=-111344.17, weight=0.70, threshold=101531.86, original=229419.27, new=-9812.32
2025-03-24 05:15:43 - Mitigated agent 0: deviation=25313.29, median=8427.00, weight=0.80, threshold=507.40, original=-16886.29, new=3364.34
2025-03-24 05:15:43 - Mitigated agent 0: deviation=119089.51, median=-4828.42, weight=0.00, threshold=119067.34, original=-123917.93, new=-123895.75
2025-03-24 05:15:43 - Mitigated agent 0: deviation=42926.77, median=-13517.76, weight=0.16, threshold=36166.20, original=29409.01, new=22648.44
2025-03-24 05:15:43 - Mitigated agent 0: deviation=352723.57, median=-116772.92, weight=0.80, threshold=36643.11, original=235950.65, new=-46228.20
2025-03-24 05:15:43 - Mitigated agent 0: deviation=44408.88, median=-14164.73, weight=0.35, threshold=28674.22, original=30244.15, new=14509.49
2025-03-24 05:15:43 - Mitigated agent 0: deviation=32228.62, median=-10078.63, weight=0.07, threshold=29850.15, original=22149.99, new=19771.52
2025-03-24 05:15:43 - Mitigated agent 0: deviation=226679.89, median=-74933.93, weight=0.80, threshold=28197.31, original=151745.96, new=-29597.95
2025-03-24 05:15:43 - Mitigated agent 0: deviation=82204.91, median=-5021.36, weight=0.32, threshold=56117.58, original=-87226.27, new=-61138.94
2025-03-24 05:15:43 - Mitigated agent 3: deviation=25294.36, median=7970.87, weight=0.60, threshold=9999.41, original=-17323.50, new=-2028.55
2025-03-24 05:15:43 - Mitigated agent 0: deviation=113527.17, median=3699.43, weight=0.05, threshold=108112.29, original=117226.60, new=111811.72
2025-03-24 05:15:43 - Mitigated agent 4: deviation=112544.90, median=-1563.68, weight=0.22, threshold=87719.77, original=-114108.58, new=-89283.45
2025-03-24 05:15:43 - Mitigated agent 0: deviation=159111.17, median=-1563.68, weight=0.45, threshold=87719.77, original=157547.49, new=86156.09
2025-03-24 05:15:43 - Mitigated agent 0: deviation=312677.64, median=97679.74, weight=0.10, threshold=281350.39, original=-214997.90, new=-183670.65
2025-03-24 05:15:43 - Mitigated agent 4: deviation=221871.87, median=-13090.86, weight=0.66, threshold=75160.79, original=208781.01, new=62069.93
2025-03-24 05:15:43 - Mitigated agent 2: deviation=142557.87, median=-13090.86, weight=0.47, threshold=75160.79, original=-155648.73, new=-88251.65
2025-03-24 05:15:43 - Mitigated agent 4: deviation=109509.97, median=14835.19, weight=0.17, threshold=90686.54, original=-94674.77, new=-75851.35
2025-03-24 05:15:43 - Mitigated agent 0: deviation=243235.10, median=107573.32, weight=0.36, threshold=155136.56, original=-135661.78, new=-47563.24
2025-03-24 05:15:43 - Mitigated agent 4: deviation=131141.33, median=15937.57, weight=0.72, threshold=37342.33, original=-115203.76, new=-21404.76
2025-03-24 05:15:43 - Mitigated agent 3: deviation=12165.74, median=-408.23, weight=0.68, threshold=3840.38, original=-12573.97, new=-4248.61
2025-03-24 05:15:43 - Mitigated agent 4: deviation=130233.68, median=-7237.64, weight=0.41, threshold=77422.58, original=-137471.32, new=-84660.22
2025-03-24 05:15:43 - Mitigated agent 0: deviation=124475.91, median=-7237.64, weight=0.38, threshold=77422.58, original=117238.27, new=70184.93
2025-03-24 05:15:43 - Mitigated agent 4: deviation=262593.24, median=-9920.50, weight=0.44, threshold=145985.33, original=252672.74, new=136064.83
2025-03-24 05:15:43 - Mitigated agent 0: deviation=130021.63, median=-8030.31, weight=0.39, threshold=79040.04, original=121991.32, new=71009.72
2025-03-24 05:15:43 - Mitigated agent 4: deviation=81764.23, median=9398.37, weight=0.19, threshold=66239.28, original=-72365.86, new=-56840.91
2025-03-24 05:15:43 - Mitigated agent 0: deviation=98270.30, median=-4296.96, weight=0.14, threshold=84558.57, original=93973.35, new=80261.61
2025-03-24 05:15:43 - Mitigated agent 0: deviation=29853.14, median=11992.20, weight=0.38, threshold=18469.97, original=-17860.94, new=-6477.76
2025-03-24 05:15:43 - Mitigated agent 3: deviation=84477.07, median=-90.75, weight=0.40, threshold=51088.90, original=-84567.82, new=-51179.65
2025-03-24 05:15:43 - Mitigated agent 3: deviation=98951.43, median=4497.63, weight=0.05, threshold=93666.27, original=-94453.80, new=-89168.64
2025-03-24 05:15:43 - Mitigated agent 3: deviation=82641.18, median=3409.95, weight=0.40, threshold=49593.34, original=-79231.23, new=-46183.39
2025-03-24 05:15:43 - Mitigated agent 3: deviation=43968.56, median=-13986.66, weight=0.28, threshold=31470.31, original=29981.90, new=17483.65
2025-03-24 05:15:43 - Mitigated agent 3: deviation=47670.96, median=-15417.03, weight=0.53, threshold=22201.61, original=32253.93, new=6784.58
2025-03-24 05:15:43 - Mitigated agent 3: deviation=40437.40, median=-13192.58, weight=0.68, threshold=12932.91, original=27244.82, new=-259.66
2025-03-24 05:15:43 - Mitigated agent 3: deviation=21853.13, median=-7192.33, weight=0.80, threshold=3664.22, original=14660.80, new=-2821.70
2025-03-24 05:15:43 - Mitigated agent 3: deviation=21139.08, median=6722.93, weight=0.30, threshold=14873.17, original=-14416.14, new=-8150.24
2025-03-24 05:15:43 - Mitigated agent 3: deviation=31756.19, median=10051.84, weight=0.24, threshold=24141.87, original=-21704.35, new=-14090.03
2025-03-24 05:15:43 - Mitigated agent 4: deviation=281876.04, median=-3913.15, weight=0.11, threshold=250520.59, original=-285789.19, new=-254433.75
2025-03-24 05:15:43 - Mitigated agent 2: deviation=252121.88, median=-3913.15, weight=0.01, threshold=250520.59, original=248208.73, new=246607.44
2025-03-24 05:15:43 - Mitigated agent 3: deviation=42941.30, median=15056.95, weight=0.48, threshold=22378.48, original=-27884.35, new=-7321.53
2025-03-24 05:15:43 - Mitigated agent 4: deviation=303354.42, median=-3854.98, weight=0.19, threshold=247095.98, original=-307209.40, new=-250950.97
2025-03-24 05:15:43 - Mitigated agent 2: deviation=269040.71, median=-3854.98, weight=0.08, threshold=247095.98, original=265185.73, new=243241.00
2025-03-24 05:15:43 - Mitigated agent 4: deviation=303929.17, median=-6834.20, weight=0.23, threshold=235251.58, original=-310763.37, new=-242085.79
2025-03-24 05:15:43 - Mitigated agent 2: deviation=283840.06, median=-6834.20, weight=0.17, threshold=235251.58, original=277005.86, new=228417.38
2025-03-24 05:15:43 - Mitigated agent 3: deviation=51537.75, median=18726.67, weight=0.10, threshold=46551.04, original=-32811.08, new=-27824.37
2025-03-24 05:15:43 - Mitigated agent 3: deviation=49976.53, median=19206.09, weight=0.41, threshold=29528.47, original=-30770.44, new=-10322.39
2025-03-24 05:15:43 - Mitigated agent 4: deviation=287893.21, median=-10324.46, weight=0.18, threshold=235489.38, original=-298217.67, new=-245813.84
2025-03-24 05:15:43 - Mitigated agent 2: deviation=280469.73, median=-10324.46, weight=0.16, threshold=235489.38, original=270145.27, new=225164.92
2025-03-24 05:15:43 - Mitigated agent 4: deviation=258360.63, median=-12846.25, weight=0.12, threshold=226826.99, original=-271206.88, new=-239673.24
2025-03-24 05:15:43 - Mitigated agent 2: deviation=251646.77, median=-12846.25, weight=0.10, threshold=226826.99, original=238800.52, new=213980.74
2025-03-24 05:15:43 - Mitigated agent 3: deviation=61732.87, median=23044.99, weight=0.51, threshold=30396.12, original=-38687.88, new=-7351.13
2025-03-24 05:15:43 - Mitigated agent 2: deviation=77733.25, median=26931.53, weight=0.36, threshold=49767.66, original=-50801.72, new=-22836.13
2025-03-24 05:15:43 - Mitigated agent 2: deviation=81977.74, median=26659.87, weight=0.80, threshold=5032.00, original=-55317.87, new=10264.32
2025-03-24 05:15:43 - Mitigated agent 0: deviation=11548.59, median=-3688.67, weight=0.44, threshold=6465.11, original=7859.92, new=2776.44
2025-03-24 05:15:43 - Mitigated agent 3: deviation=406045.01, median=126771.92, weight=0.07, threshold=378723.01, original=-279273.08, new=-251951.09
2025-03-24 05:15:43 - Mitigated agent 3: deviation=414893.21, median=132657.87, weight=0.40, threshold=248583.00, original=-282235.34, new=-115925.13
2025-03-24 05:15:43 - Mitigated agent 3: deviation=399836.17, median=130608.25, weight=0.70, threshold=118435.49, original=-269227.92, new=12172.76
2025-03-24 05:15:43 - Mitigated agent 3: deviation=262382.14, median=87218.37, weight=0.80, threshold=11708.27, original=-175163.77, new=34741.95
2025-03-24 05:15:43 - Mitigated agent 2: deviation=299567.07, median=99743.64, weight=0.80, threshold=5548.03, original=-199823.44, new=39830.22
2025-03-24 05:15:43 - Mitigated agent 3: deviation=319232.02, median=-105355.17, weight=0.80, threshold=47212.93, original=213876.84, new=-41508.77
2025-03-24 05:15:43 - Mitigated agent 3: deviation=463356.66, median=-152613.96, weight=0.80, threshold=82936.46, original=310742.70, new=-59942.63
2025-03-24 05:15:43 - Mitigated agent 3: deviation=388334.40, median=-127227.03, weight=0.74, threshold=100729.44, original=261107.37, new=-26497.59
2025-03-24 05:15:43 - Mitigated agent 0: deviation=42136.69, median=-13220.93, weight=0.14, threshold=36206.04, original=28915.76, new=22985.11
2025-03-24 05:15:43 - Mitigated agent 3: deviation=212451.78, median=-68206.38, weight=0.44, threshold=118524.30, original=144245.40, new=50317.92
2025-03-24 05:15:43 - Mitigated agent 3: deviation=23166.72, median=7384.09, weight=0.31, threshold=16031.63, original=-15782.63, new=-8647.54
2025-03-24 05:15:43 - Mitigated agent 2: deviation=86252.74, median=-28671.48, weight=0.80, threshold=2727.19, original=57581.26, new=-11420.93
2025-03-24 05:15:43 - Mitigated agent 2: deviation=147397.19, median=46105.03, weight=0.08, threshold=135682.50, original=-101292.16, new=-89577.47
2025-03-24 05:15:43 - Mitigated agent 2: deviation=165719.59, median=54325.07, weight=0.75, threshold=40621.21, original=-111394.53, new=13703.86
2025-03-24 05:15:43 - Mitigated agent 3: deviation=414434.36, median=129063.22, weight=0.02, threshold=408038.14, original=-285371.14, new=-278974.92
2025-03-24 05:15:43 - Mitigated agent 3: deviation=485598.29, median=156944.30, weight=0.55, threshold=220845.81, original=-328653.99, new=-63901.51
2025-03-24 05:15:43 - Mitigated agent 3: deviation=551165.27, median=177868.94, weight=0.52, threshold=262732.95, original=-373296.33, new=-84864.01
2025-03-24 05:15:43 - Mitigated agent 3: deviation=390643.02, median=124743.12, weight=0.37, threshold=245968.97, original=-265899.90, new=-121225.85
2025-03-24 05:15:43 - Mitigated agent 2: deviation=304707.26, median=-98588.75, weight=0.56, threshold=132754.68, original=206118.52, new=34165.94
2025-03-24 05:15:43 - Mitigated agent 2: deviation=334460.66, median=-110760.54, weight=0.80, threshold=31361.63, original=223700.11, new=-43868.41
2025-03-24 05:15:43 - Mitigated agent 2: deviation=209087.90, median=-66618.54, weight=0.34, threshold=137851.14, original=142469.36, new=71232.60
2025-03-24 05:15:43 - Mitigated agent 0: deviation=928544.29, median=289255.20, weight=0.02, threshold=910892.69, original=-639289.09, new=-621637.48
2025-03-24 05:15:43 - Mitigated agent 0: deviation=969693.54, median=307579.08, weight=0.27, threshold=703861.18, original=-662114.46, new=-396282.10
2025-03-24 05:15:43 - Mitigated agent 0: deviation=995397.38, median=320749.83, weight=0.50, threshold=496825.91, original=-674647.56, new=-176076.09
2025-03-24 05:15:43 - Mitigated agent 0: deviation=803943.31, median=261538.80, weight=0.64, threshold=289783.15, original=-542404.51, new=-28244.35
2025-03-24 05:15:43 - Mitigated agent 0: deviation=404964.42, median=133154.92, weight=0.80, threshold=82331.40, original=-271809.51, new=50823.51
2025-03-24 05:15:43 - Mitigated agent 2: deviation=880243.36, median=-274476.38, weight=0.03, threshold=852756.23, original=605766.97, new=578279.84
2025-03-24 05:15:43 - Mitigated agent 2: deviation=983035.15, median=-324044.08, weight=0.80, threshold=164161.94, original=658991.07, new=-127437.05
2025-03-24 05:15:43 - Mitigated agent 2: deviation=1437046.88, median=456410.45, weight=0.29, threshold=1017125.66, original=-980636.43, new=-560715.21
2025-03-24 05:15:43 - Mitigated agent 0: deviation=474574.84, median=-149680.03, weight=0.19, threshold=383296.24, original=324894.81, new=233616.20
2025-03-24 05:15:43 - Mitigated agent 2: deviation=1417140.36, median=458094.96, weight=0.55, threshold=643185.09, original=-959045.41, new=-185090.14
2025-03-24 05:15:43 - Mitigated agent 2: deviation=1127220.81, median=369333.02, weight=0.74, threshold=289557.29, original=-757887.79, new=79775.73
2025-03-24 05:15:43 - Mitigated agent 0: deviation=1287632.97, median=-415099.27, weight=0.51, threshold=635279.70, original=872533.70, new=220180.42
2025-03-24 05:15:43 - Mitigated agent 2: deviation=487219.76, median=157210.87, weight=0.52, threshold=235064.87, original=-330008.89, new=-77854.01
2025-03-24 05:15:43 - Mitigated agent 2: deviation=1243125.96, median=-391352.81, weight=0.17, threshold=1036203.66, original=851773.15, new=644850.85
2025-03-24 05:15:43 - Mitigated agent 0: deviation=1636791.24, median=-533525.96, weight=0.67, threshold=543593.19, original=1103265.28, new=10067.23
2025-03-24 05:15:43 - Mitigated agent 2: deviation=1225148.69, median=-397773.74, weight=0.61, threshold=477764.02, original=827374.95, new=79990.28
2025-03-24 05:15:43 - Mitigated agent 0: deviation=1372787.67, median=-444281.09, weight=0.56, threshold=599472.11, original=928506.58, new=155191.02
2025-03-24 05:15:43 - Mitigated agent 2: deviation=722095.32, median=-240140.15, weight=0.80, threshold=24132.08, original=481955.17, new=-95721.08
2025-03-24 05:15:43 - Mitigated agent 0: deviation=693834.94, median=-221552.32, weight=0.37, threshold=437740.69, original=472282.62, new=216188.36
2025-03-24 05:15:43 - Mitigated agent 2: deviation=511576.77, median=164168.17, weight=0.44, threshold=285826.11, original=-347408.61, new=-121657.94
2025-03-24 05:15:43 - Mitigated agent 2: deviation=704273.81, median=226380.91, weight=0.47, threshold=376533.35, original=-477892.90, new=-150152.44
2025-03-24 05:15:43 - Mitigated agent 0: deviation=346188.37, median=-111374.18, weight=0.48, threshold=181077.93, original=234814.20, new=69703.75
2025-03-24 05:15:43 - Mitigated agent 0: deviation=633048.53, median=199105.83, weight=0.15, threshold=535973.15, original=-433942.70, new=-336867.32
2025-03-24 05:15:43 - Mitigated agent 0: deviation=912622.68, median=289400.96, weight=0.27, threshold=666349.46, original=-623221.72, new=-376948.51
2025-03-24 05:15:43 - Mitigated agent 0: deviation=1127895.18, median=361674.71, weight=0.43, threshold=643104.94, original=-766220.47, new=-281430.23
2025-03-24 05:15:43 - Mitigated agent 0: deviation=1207459.62, median=388712.82, weight=0.49, threshold=619845.42, original=-818746.80, new=-231132.60
2025-03-24 05:15:43 - Mitigated agent 0: deviation=1057086.68, median=339105.12, weight=0.44, threshold=596589.65, original=-717981.57, new=-257484.53
2025-03-24 05:15:43 - Mitigated agent 0: deviation=762825.67, median=241528.57, weight=0.25, threshold=573348.12, original=-521297.11, new=-331819.55
2025-03-24 05:15:43 - Mitigated agent 3: deviation=2763512.70, median=-630479.62, weight=0.34, threshold=1812398.57, original=2133033.08, new=1181918.95
2025-03-24 05:15:43 - Mitigated agent 2: deviation=1934635.94, median=567192.30, weight=0.14, threshold=1660611.50, original=-1367443.63, new=-1093419.20
2025-03-24 05:15:43 - Mitigated agent 2: deviation=66084.78, median=25759.53, weight=0.07, threshold=61455.85, original=-40325.25, new=-35696.32
2025-03-24 05:15:43 - Mitigated agent 3: deviation=2176960.23, median=-671532.45, weight=0.08, threshold=2005962.07, original=1505427.78, new=1334429.62
2025-03-24 05:15:43 - Mitigated agent 3: deviation=2009722.29, median=-656059.30, weight=0.75, threshold=505530.28, original=1353662.99, new=-150529.01
2025-03-24 05:15:43 - Mitigated agent 1: deviation=3864383.80, median=242793.26, weight=0.41, threshold=2288667.89, original=-3621590.55, new=-2045874.63
2025-03-24 05:15:43 - Mitigated agent 1: deviation=4120334.40, median=343538.54, weight=0.38, threshold=2543679.84, original=-3776795.86, new=-2200141.30
2025-03-24 05:15:43 - Mitigated agent 1: deviation=3140783.77, median=183711.96, weight=0.18, threshold=2566836.81, original=-2957071.82, new=-2383124.85
2025-03-24 05:15:43 - Mitigated agent 0: deviation=1042545.25, median=-385612.99, weight=0.60, threshold=419236.84, original=656932.26, new=33623.85
2025-03-24 05:15:43 - Mitigated agent 0: deviation=1155762.06, median=-432299.11, weight=0.80, threshold=115533.25, original=723462.95, new=-201146.70
2025-03-24 05:15:43 - Mitigated agent 0: deviation=695616.70, median=-241343.26, weight=0.07, threshold=650322.09, original=454273.44, new=408978.83
2025-03-24 05:15:43 - Mitigated agent 3: deviation=1839202.42, median=687774.05, weight=0.64, threshold=670825.25, original=-1151428.37, new=16948.80
2025-03-24 05:15:43 - Mitigated agent 3: deviation=1170532.99, median=-364609.32, weight=0.07, threshold=1086052.31, original=805923.67, new=721442.99
2025-03-24 05:15:43 - Mitigated agent 3: deviation=1095385.62, median=-343208.78, weight=0.64, threshold=391266.01, original=752176.84, new=48057.23
2025-03-24 05:15:43 - Mitigated agent 2: deviation=538902.84, median=-165443.59, weight=0.15, threshold=455610.97, original=373459.25, new=290167.39
2025-03-24 05:15:43 - Mitigated agent 2: deviation=9319262.10, median=2900503.07, weight=0.01, threshold=9243834.99, original=-6418759.03, new=-6343331.91
2025-03-24 05:15:43 - Mitigated agent 2: deviation=10156661.30, median=3191596.90, weight=0.14, threshold=8760165.85, original=-6965064.40, new=-5568568.95
2025-03-24 05:15:43 - Mitigated agent 2: deviation=10928062.01, median=3459610.69, weight=0.24, threshold=8276500.47, original=-7468451.32, new=-4816889.78
