2025-03-24 05:19:48 - Mitigated agent 0: deviation=77.18, median=-30.21, weight=0.01, threshold=76.45, original=46.97, new=46.24
2025-03-24 05:19:49 - Mitigated agent 3: deviation=1194.43, median=-375.16, weight=0.32, threshold=810.14, original=819.27, new=434.98
2025-03-24 05:19:49 - Mitigated agent 3: deviation=1088.30, median=-348.10, weight=0.40, threshold=654.42, original=740.20, new=306.32
2025-03-24 05:19:49 - Mitigated agent 3: deviation=782.58, median=-251.88, weight=0.35, threshold=506.20, original=530.71, new=254.32
2025-03-24 05:19:49 - Mitigated agent 3: deviation=403.37, median=-128.83, weight=0.12, threshold=354.23, original=274.53, new=225.40
2025-03-24 05:19:49 - Mitigated agent 3: deviation=759.58, median=0.00, weight=0.15, threshold=646.12, original=-759.58, new=-646.12
2025-03-24 05:19:49 - Mitigated agent 0: deviation=12872.76, median=-1580.32, weight=0.17, threshold=10656.87, original=11292.43, new=9076.55
2025-03-24 05:19:49 - Mitigated agent 3: deviation=922.62, median=221.50, weight=0.17, threshold=763.85, original=-701.12, new=-542.36
2025-03-24 05:19:49 - Mitigated agent 3: deviation=621.06, median=-193.68, weight=0.16, threshold=522.14, original=427.39, new=328.46
2025-03-24 05:19:49 - Mitigated agent 0: deviation=594.26, median=-188.54, weight=0.08, threshold=549.53, original=405.72, new=360.99
2025-03-24 05:19:49 - Mitigated agent 0: deviation=297.63, median=95.00, weight=0.50, threshold=148.09, original=-202.62, new=-53.09
2025-03-24 05:19:49 - Mitigated agent 0: deviation=299.98, median=-89.86, weight=0.51, threshold=147.06, original=210.12, new=57.20
2025-03-24 05:19:49 - Mitigated agent 5: deviation=3075.91, median=25.92, weight=0.23, threshold=2373.72, original=3101.83, new=2399.64
2025-03-24 05:19:49 - Mitigated agent 0: deviation=3991.84, median=25.92, weight=0.41, threshold=2373.72, original=-3965.92, new=-2347.80
2025-03-24 05:19:49 - Mitigated agent 0: deviation=643.39, median=-157.38, weight=0.12, threshold=564.74, original=486.01, new=407.36
2025-03-24 05:19:49 - Mitigated agent 5: deviation=3208.72, median=206.51, weight=0.51, threshold=1557.06, original=3415.23, new=1763.56
2025-03-24 05:19:49 - Mitigated agent 0: deviation=5541.24, median=206.51, weight=0.72, threshold=1557.06, original=-5334.73, new=-1350.55
2025-03-24 05:19:49 - Mitigated agent 0: deviation=606.32, median=-122.38, weight=0.15, threshold=515.79, original=483.94, new=393.42
2025-03-24 05:19:49 - Mitigated agent 5: deviation=2870.13, median=315.09, weight=0.59, threshold=1184.18, original=3185.22, new=1499.27
2025-03-24 05:19:49 - Mitigated agent 0: deviation=5683.14, median=315.09, weight=0.79, threshold=1184.18, original=-5368.05, new=-869.08
2025-03-24 05:19:49 - Mitigated agent 5: deviation=1840.21, median=292.31, weight=0.51, threshold=907.69, original=2132.52, new=1200.00
2025-03-24 05:19:49 - Mitigated agent 0: deviation=3770.47, median=292.31, weight=0.76, threshold=907.69, original=-3478.16, new=-615.39
2025-03-24 05:19:49 - Mitigated agent 2: deviation=209.52, median=-29.14, weight=0.27, threshold=152.91, original=-238.67, new=-182.05
2025-03-24 05:19:49 - Mitigated agent 0: deviation=358.81, median=-5.94, weight=0.79, threshold=76.24, original=-364.75, new=-82.19
2025-03-24 05:19:49 - Mitigated agent 0: deviation=4352.51, median=-341.99, weight=0.15, threshold=3703.81, original=4010.53, new=3361.82
2025-03-24 05:19:49 - Mitigated agent 0: deviation=5610.91, median=-339.41, weight=0.42, threshold=3232.11, original=5271.49, new=2892.69
2025-03-24 05:19:49 - Mitigated agent 5: deviation=3856.66, median=-321.35, weight=0.37, threshold=2438.10, original=-4178.02, new=-2759.46
2025-03-24 05:19:49 - Mitigated agent 0: deviation=6339.77, median=-321.35, weight=0.62, threshold=2438.10, original=6018.42, new=2116.75
2025-03-24 05:19:49 - Mitigated agent 5: deviation=4547.13, median=-217.50, weight=0.44, threshold=2560.59, original=-4764.63, new=-2778.10
2025-03-24 05:19:49 - Mitigated agent 0: deviation=5602.63, median=-217.50, weight=0.54, threshold=2560.59, original=5385.12, new=2343.09
2025-03-24 05:19:49 - Mitigated agent 5: deviation=4273.73, median=-22.05, weight=0.27, threshold=3116.46, original=-4295.78, new=-3138.51
2025-03-24 05:19:49 - Mitigated agent 0: deviation=3327.77, median=-22.05, weight=0.06, threshold=3116.46, original=3305.72, new=3094.41
2025-03-24 05:19:49 - Mitigated agent 3: deviation=237.73, median=106.54, weight=0.63, threshold=87.85, original=344.27, new=194.38
2025-03-24 05:19:49 - Mitigated agent 0: deviation=1737.90, median=-362.71, weight=0.10, threshold=1566.43, original=1375.19, new=1203.72
2025-03-24 05:19:49 - Mitigated agent 0: deviation=2114.88, median=-586.65, weight=0.16, threshold=1773.76, original=1528.23, new=1187.11
2025-03-24 05:19:49 - Mitigated agent 0: deviation=1555.10, median=-414.86, weight=0.43, threshold=884.06, original=1140.24, new=469.20
2025-03-24 05:19:49 - Mitigated agent 0: deviation=1935.75, median=-643.38, weight=0.80, threshold=315.01, original=1292.38, new=-256.23
2025-03-24 05:19:49 - Mitigated agent 5: deviation=3184.34, median=282.73, weight=0.01, threshold=3153.40, original=-2901.60, new=-2870.66
2025-03-24 05:19:50 - Mitigated agent 0: deviation=1723.18, median=-590.22, weight=0.47, threshold=916.73, original=1132.96, new=326.51
2025-03-24 05:19:50 - Mitigated agent 3: deviation=3619.86, median=-989.54, weight=0.01, threshold=3572.84, original=2630.32, new=2583.30
2025-03-24 05:19:50 - Mitigated agent 3: deviation=3370.44, median=-1095.08, weight=0.80, threshold=343.45, original=2275.36, new=-420.99
2025-03-24 05:19:50 - Mitigated agent 3: deviation=280.26, median=114.72, weight=0.12, threshold=246.07, original=-165.55, new=-131.35
2025-03-24 05:19:50 - Mitigated agent 3: deviation=2946.66, median=-982.03, weight=0.28, threshold=2107.26, original=1964.63, new=1125.23
2025-03-24 05:19:50 - Mitigated agent 0: deviation=660.95, median=247.36, weight=0.58, threshold=275.92, original=-413.59, new=-28.56
2025-03-24 05:19:50 - Mitigated agent 0: deviation=4615.18, median=-1424.75, weight=0.00, threshold=4600.24, original=3190.43, new=3175.49
2025-03-24 05:19:50 - Mitigated agent 0: deviation=992.69, median=349.51, weight=0.67, threshold=328.76, original=-643.18, new=20.74
2025-03-24 05:19:50 - Mitigated agent 0: deviation=987.53, median=329.76, weight=0.07, threshold=915.38, original=-657.77, new=-585.62
2025-03-24 05:19:50 - Mitigated agent 0: deviation=4897.17, median=-1528.51, weight=0.11, threshold=4354.12, original=3368.66, new=2825.62
2025-03-24 05:19:50 - Mitigated agent 0: deviation=5130.97, median=-1612.56, weight=0.20, threshold=4115.51, original=3518.42, new=2502.95
2025-03-24 05:19:50 - Mitigated agent 0: deviation=4965.63, median=-1562.69, weight=0.22, threshold=3873.14, original=3402.93, new=2310.45
2025-03-24 05:19:50 - Mitigated agent 0: deviation=4353.85, median=-1368.74, weight=0.17, threshold=3634.53, original=2985.11, new=2265.79
2025-03-24 05:19:50 - Mitigated agent 0: deviation=3570.95, median=-1114.27, weight=0.05, threshold=3392.17, original=2456.69, new=2277.90
2025-03-24 05:19:50 - Mitigated agent 5: deviation=3566.33, median=-17.47, weight=0.02, threshold=3509.12, original=-3583.81, new=-3526.59
2025-03-24 05:19:50 - Mitigated agent 0: deviation=1314.40, median=420.59, weight=0.28, threshold=944.35, original=-893.81, new=-523.76
2025-03-24 05:19:50 - Mitigated agent 0: deviation=1811.12, median=588.76, weight=0.58, threshold=753.31, original=-1222.37, new=-164.55
2025-03-24 05:19:50 - Mitigated agent 0: deviation=1984.19, median=650.38, weight=0.74, threshold=525.53, original=-1333.81, new=124.85
2025-03-24 05:19:50 - Mitigated agent 0: deviation=1555.54, median=512.43, weight=0.80, threshold=297.35, original=-1043.11, new=201.32
2025-03-24 05:19:50 - Mitigated agent 5: deviation=4996.17, median=188.95, weight=0.07, threshold=4665.71, original=-4807.22, new=-4476.77
2025-03-24 05:19:50 - Mitigated agent 5: deviation=5299.43, median=195.97, weight=0.30, threshold=3686.74, original=-5103.46, new=-3490.78
2025-03-24 05:19:50 - Mitigated agent 5: deviation=5421.61, median=185.59, weight=0.20, threshold=4312.27, original=-5236.02, new=-4126.67
2025-03-24 05:19:50 - Mitigated agent 5: deviation=4627.93, median=14.12, weight=0.16, threshold=3876.92, original=-4613.81, new=-3862.80
2025-03-24 05:19:50 - Mitigated agent 0: deviation=1429.09, median=345.26, weight=0.01, threshold=1416.32, original=-1083.83, new=-1071.06
2025-03-24 05:19:50 - Mitigated agent 0: deviation=4894.93, median=2521.67, weight=0.11, threshold=4376.68, original=-2373.27, new=-1855.02
2025-03-24 05:19:50 - Mitigated agent 0: deviation=50917.02, median=3070.04, weight=0.25, threshold=38413.48, original=-47846.98, new=-35343.44
2025-03-24 05:19:50 - Mitigated agent 0: deviation=4015.78, median=1688.78, weight=0.20, threshold=3216.75, original=-2327.00, new=-1527.98
2025-03-24 05:19:50 - Mitigated agent 0: deviation=6926.40, median=-2421.43, weight=0.46, threshold=3753.70, original=4504.96, new=1332.27
2025-03-24 05:19:50 - Mitigated agent 0: deviation=5470.80, median=-1932.36, weight=0.24, threshold=4136.30, original=3538.44, new=2203.94
2025-03-24 05:19:50 - Mitigated agent 3: deviation=3642.49, median=-845.80, weight=0.30, threshold=2553.20, original=2796.69, new=1707.39
2025-03-24 05:19:50 - Mitigated agent 3: deviation=16755.52, median=5234.77, weight=0.12, threshold=14819.28, original=-11520.75, new=-9584.51
2025-03-24 05:19:50 - Mitigated agent 3: deviation=15835.99, median=5127.47, weight=0.66, threshold=5314.60, original=-10708.52, new=-187.13
2025-03-24 05:19:50 - Mitigated agent 0: deviation=36501.94, median=-4956.02, weight=0.04, threshold=35104.23, original=31545.92, new=30148.20
2025-03-24 05:19:50 - Mitigated agent 3: deviation=35255.93, median=3711.96, weight=0.04, threshold=33779.77, original=-31543.97, new=-30067.82
2025-03-24 05:19:50 - Mitigated agent 0: deviation=11740.49, median=3800.40, weight=0.61, threshold=4541.66, original=-7940.09, new=-741.26
2025-03-24 05:19:50 - Mitigated agent 0: deviation=40705.91, median=-4973.47, weight=0.25, threshold=30564.44, original=35732.44, new=25590.97
2025-03-24 05:19:50 - Mitigated agent 0: deviation=45822.67, median=-5262.92, weight=0.32, threshold=31131.05, original=40559.75, new=25868.13
2025-03-24 05:19:50 - Mitigated agent 3: deviation=6209.90, median=-2531.02, weight=0.44, threshold=3460.76, original=3678.88, new=929.74
2025-03-24 05:19:50 - Mitigated agent 0: deviation=42615.23, median=-5815.18, weight=0.15, threshold=36248.46, original=36800.05, new=30433.28
2025-03-24 05:19:50 - Mitigated agent 0: deviation=18589.40, median=5956.62, weight=0.47, threshold=9841.46, original=-12632.78, new=-3884.83
2025-03-24 05:19:50 - Mitigated agent 0: deviation=12224.41, median=3988.76, weight=0.74, threshold=3193.65, original=-8235.65, new=795.11
2025-03-24 05:19:50 - Mitigated agent 0: deviation=11948.82, median=3766.77, weight=0.17, threshold=9892.50, original=-8182.05, new=-6125.72
2025-03-24 05:19:50 - Mitigated agent 0: deviation=13294.94, median=4282.24, weight=0.51, threshold=6543.18, original=-9012.70, new=-2260.94
2025-03-24 05:19:50 - Mitigated agent 3: deviation=5354.53, median=1676.02, weight=0.12, threshold=4698.57, original=-3678.51, new=-3022.55
2025-03-24 05:19:50 - Mitigated agent 3: deviation=6242.23, median=1964.05, weight=0.20, threshold=5019.88, original=-4278.18, new=-3055.83
2025-03-24 05:19:50 - Mitigated agent 3: deviation=2340.13, median=766.78, weight=0.73, threshold=629.31, original=-1573.35, new=137.47
2025-03-24 05:19:50 - Mitigated agent 5: deviation=36322.87, median=3967.95, weight=0.07, threshold=33732.60, original=-32354.92, new=-29764.65
2025-03-24 05:19:50 - Mitigated agent 2: deviation=6322.82, median=-1875.18, weight=0.15, threshold=5349.21, original=4447.64, new=3474.02
2025-03-24 05:19:50 - Mitigated agent 5: deviation=37480.43, median=3247.17, weight=0.01, threshold=37222.97, original=-34233.26, new=-33975.79
2025-03-24 05:19:50 - Mitigated agent 3: deviation=8314.38, median=2646.92, weight=0.45, threshold=4549.80, original=-5667.46, new=-1902.88
2025-03-24 05:19:50 - Mitigated agent 0: deviation=30888.50, median=-9645.33, weight=0.04, threshold=29524.71, original=21243.17, new=19879.39
2025-03-24 05:19:50 - Mitigated agent 0: deviation=32805.20, median=-10294.57, weight=0.12, threshold=29019.91, original=22510.64, new=18725.35
2025-03-24 05:19:50 - Mitigated agent 0: deviation=38126.32, median=-10541.47, weight=0.25, threshold=28515.11, original=27584.85, new=17973.65
2025-03-24 05:19:50 - Mitigated agent 0: deviation=19716.38, median=-6245.11, weight=0.11, threshold=17464.53, original=13471.27, new=11219.43
2025-03-24 05:19:50 - Mitigated agent 0: deviation=18643.80, median=-6160.25, weight=0.11, threshold=16597.69, original=12483.56, new=10437.44
2025-03-24 05:19:50 - Mitigated agent 3: deviation=115151.06, median=-28087.60, weight=0.80, threshold=20801.74, original=87063.46, new=-5057.39
2025-03-24 05:19:50 - Mitigated agent 3: deviation=75303.79, median=18360.23, weight=0.80, threshold=14314.83, original=-56943.56, new=3299.47
2025-03-24 05:19:50 - Mitigated agent 3: deviation=10463.78, median=3220.39, weight=0.13, threshold=9059.58, original=-7243.40, new=-5839.20
2025-03-24 05:19:50 - Mitigated agent 2: deviation=17748.31, median=5486.05, weight=0.05, threshold=16787.13, original=-12262.25, new=-11301.08
2025-03-24 05:19:50 - Mitigated agent 0: deviation=46804.33, median=-14608.70, weight=0.06, threshold=44229.75, original=32195.62, new=29621.05
2025-03-24 05:19:50 - Mitigated agent 0: deviation=29401.16, median=-9366.55, weight=0.35, threshold=19180.12, original=20034.60, new=9813.57
2025-03-24 05:19:50 - Mitigated agent 0: deviation=37173.46, median=-12121.41, weight=0.69, threshold=11672.89, original=25052.05, new=-448.52
2025-03-24 05:19:50 - Mitigated agent 0: deviation=25158.64, median=-7968.93, weight=0.24, threshold=19081.77, original=17189.70, new=11112.84
2025-03-24 05:19:50 - Mitigated agent 3: deviation=4183.83, median=1339.92, weight=0.54, threshold=1904.42, original=-2843.91, new=-564.50
2025-03-24 05:19:50 - Mitigated agent 3: deviation=97943.35, median=-30552.01, weight=0.03, threshold=94818.31, original=67391.34, new=64266.30
2025-03-24 05:19:50 - Mitigated agent 3: deviation=100695.07, median=-31780.87, weight=0.20, threshold=80795.53, original=68914.20, new=49014.66
2025-03-24 05:19:50 - Mitigated agent 3: deviation=100712.63, median=-32098.25, weight=0.34, threshold=66772.75, original=68614.38, new=34674.49
2025-03-24 05:19:50 - Mitigated agent 3: deviation=86052.00, median=-27523.05, weight=0.39, threshold=52749.97, original=58528.96, new=25226.92
2025-03-24 05:19:50 - Mitigated agent 3: deviation=58422.72, median=-18624.94, weight=0.34, threshold=38474.96, original=39797.79, new=19850.03
2025-03-24 05:19:50 - Mitigated agent 3: deviation=26998.53, median=-8459.73, weight=0.09, threshold=24452.18, original=18538.81, new=15992.46
2025-03-24 05:19:50 - Mitigated agent 3: deviation=19384.14, median=6377.02, weight=0.80, threshold=3584.00, original=-13007.12, new=2500.19
2025-03-24 05:19:50 - Mitigated agent 3: deviation=40736.92, median=13182.92, weight=0.57, threshold=17616.16, original=-27554.00, new=-4433.24
2025-03-24 05:19:50 - Mitigated agent 3: deviation=49079.18, median=15652.42, weight=0.36, threshold=31635.19, original=-33426.76, new=-15982.77
2025-03-24 05:19:50 - Mitigated agent 3: deviation=50759.68, median=15901.20, weight=0.11, threshold=45398.25, original=-34858.48, new=-29497.05
2025-03-24 05:19:50 - Mitigated agent 3: deviation=301617.42, median=67091.48, weight=0.17, threshold=249321.28, original=-234525.93, new=-182229.79
2025-03-24 05:19:50 - Mitigated agent 3: deviation=320456.28, median=101752.06, weight=0.15, threshold=271568.01, original=-218704.22, new=-169815.95
2025-03-24 05:19:50 - Mitigated agent 3: deviation=325530.11, median=107338.37, weight=0.80, threshold=39294.62, original=-218191.75, new=42232.34
2025-03-24 05:19:50 - Mitigated agent 3: deviation=274962.71, median=87078.74, weight=0.30, threshold=192572.78, original=-187883.97, new=-105494.04
2025-03-24 05:19:50 - Mitigated agent 3: deviation=1271349.45, median=-422742.19, weight=0.80, threshold=48610.08, original=848607.27, new=-168472.30
2025-03-24 05:19:50 - Mitigated agent 5: deviation=623767.33, median=-2236.41, weight=0.28, threshold=449409.75, original=-626003.74, new=-451646.16
2025-03-24 05:19:50 - Mitigated agent 6: deviation=514053.97, median=-2236.41, weight=0.13, threshold=449409.75, original=511817.56, new=447173.34
2025-03-24 05:19:50 - Mitigated agent 3: deviation=1335670.73, median=365185.27, weight=0.11, threshold=1192887.77, original=-970485.46, new=-827702.50
2025-03-24 05:19:50 - Mitigated agent 2: deviation=276533.71, median=91917.88, weight=0.66, threshold=92742.05, original=-184615.83, new=-824.17
2025-03-24 05:19:50 - Mitigated agent 2: deviation=1199390.63, median=-393136.06, weight=0.63, threshold=442688.23, original=806254.57, new=49552.16
2025-03-24 05:19:50 - Mitigated agent 0: deviation=448664.55, median=-144321.21, weight=0.43, threshold=255787.67, original=304343.34, new=111466.46
2025-03-24 05:19:50 - Mitigated agent 2: deviation=164553.69, median=52274.08, weight=0.30, threshold=115679.21, original=-112279.61, new=-63405.12
2025-03-24 05:19:50 - Mitigated agent 2: deviation=162804.44, median=53957.19, weight=0.80, threshold=13865.17, original=-108847.25, new=21396.31
2025-03-24 05:19:50 - Mitigated agent 2: deviation=112427.02, median=35520.29, weight=0.22, threshold=87945.13, original=-76906.73, new=-52424.84
2025-03-24 05:19:50 - Mitigated agent 3: deviation=4091864.32, median=-1283366.89, weight=0.11, threshold=3626851.44, original=2808497.43, new=2343484.55
2025-03-24 05:19:50 - Mitigated agent 3: deviation=4292849.62, median=-1361576.60, weight=0.27, threshold=3122301.81, original=2931273.02, new=1760725.21
2025-03-24 05:19:50 - Mitigated agent 3: deviation=4086895.06, median=-1304128.23, weight=0.36, threshold=2617894.79, original=2782766.84, new=1313766.57
2025-03-24 05:19:50 - Mitigated agent 3: deviation=3263650.52, median=-1040922.91, weight=0.35, threshold=2113349.00, original=2222727.62, new=1072426.09
2025-03-24 05:19:50 - Mitigated agent 3: deviation=2077539.01, median=-656764.81, weight=0.23, threshold=1608799.46, original=1420774.21, new=952034.65
2025-03-24 05:19:51 - Mitigated agent 0: deviation=758008.54, median=249841.46, weight=0.80, threshold=127109.38, original=-508167.07, new=98239.76
2025-03-24 05:19:51 - Mitigated agent 3: deviation=697471.19, median=230372.04, weight=0.80, threshold=95139.58, original=-467099.15, new=90877.80
2025-03-24 05:19:51 - Mitigated agent 3: deviation=1536111.60, median=502935.01, weight=0.73, threshold=409426.83, original=-1033176.60, new=93508.17
2025-03-24 05:19:51 - Mitigated agent 3: deviation=1865311.33, median=616810.46, weight=0.80, threshold=223036.43, original=-1248500.87, new=243748.20
2025-03-24 05:19:51 - Mitigated agent 3: deviation=1726603.08, median=569257.04, weight=0.80, threshold=281926.60, original=-1157346.05, new=223936.42
2025-03-24 05:19:51 - Mitigated agent 3: deviation=1131099.08, median=365865.94, weight=0.56, threshold=502222.94, original=-765233.14, new=-136357.00
2025-03-24 05:19:51 - Mitigated agent 3: deviation=4716835.87, median=-1468106.33, weight=0.01, threshold=4687905.92, original=3248729.54, new=3219799.59
2025-03-24 05:19:51 - Mitigated agent 3: deviation=5004517.96, median=-1559104.77, weight=0.02, threshold=4908206.01, original=3445413.19, new=3349101.24
2025-03-24 05:19:51 - Mitigated agent 3: deviation=5266886.39, median=-1641665.35, weight=0.03, threshold=5128509.85, original=3625221.05, new=3486844.51
2025-03-24 05:19:51 - Mitigated agent 3: deviation=5470295.53, median=-1704572.79, weight=0.02, threshold=5348813.70, original=3765722.74, new=3644240.91
2025-03-24 05:19:51 - Mitigated agent 3: deviation=5630542.47, median=-1753101.84, weight=0.01, threshold=5569117.54, original=3877440.62, new=3816015.69
2025-03-24 05:19:51 - Mitigated agent 3: deviation=6144439.14, median=-2159446.99, weight=0.80, threshold=390803.90, original=3984992.14, new=-930559.16
2025-03-24 05:19:51 - Mitigated agent 3: deviation=2158175.12, median=-690434.02, weight=0.53, threshold=1013674.76, original=1467741.10, new=323240.73
2025-03-24 05:19:51 - Mitigated agent 3: deviation=2283314.18, median=-717570.27, weight=0.38, threshold=1416615.58, original=1565743.91, new=699045.31
2025-03-24 05:19:51 - Mitigated agent 3: deviation=454148.39, median=-139660.03, weight=0.17, threshold=378590.65, original=314488.36, new=238930.62
2025-03-24 05:19:51 - Mitigated agent 3: deviation=1131937.86, median=361634.65, weight=0.42, threshold=659430.53, original=-770303.21, new=-297795.88
2025-03-24 05:19:51 - Mitigated agent 3: deviation=2276134.81, median=719981.38, weight=0.25, threshold=1697451.71, original=-1556153.43, new=-977470.33
2025-03-24 05:19:51 - Mitigated agent 3: deviation=3130365.39, median=982476.26, weight=0.13, threshold=2735472.89, original=-2147889.13, new=-1752996.62
2025-03-24 05:19:51 - Mitigated agent 3: deviation=3908220.43, median=1218998.49, weight=0.03, threshold=3773494.06, original=-2689221.94, new=-2554495.57
2025-03-24 05:19:51 - Mitigated agent 0: deviation=4215412.52, median=-1329776.71, weight=0.20, threshold=3391445.43, original=2885635.81, new=2061668.72
2025-03-24 05:19:51 - Mitigated agent 0: deviation=4395222.77, median=-1419537.15, weight=0.53, threshold=2049325.98, original=2975685.63, new=629788.83
2025-03-24 05:19:51 - Mitigated agent 3: deviation=10504371.40, median=3290459.27, weight=0.10, threshold=9494700.28, original=-7213912.13, new=-6204241.01
2025-03-24 05:19:51 - Mitigated agent 0: deviation=3854062.07, median=-1268977.64, weight=0.80, threshold=707187.78, original=2585084.44, new=-498165.22
2025-03-24 05:19:51 - Mitigated agent 0: deviation=1938866.29, median=-632191.35, weight=0.67, threshold=634935.43, original=1306674.94, new=2744.07
2025-03-24 05:19:51 - Mitigated agent 3: deviation=11735992.15, median=3775666.34, weight=0.48, threshold=6134424.69, original=-7960325.80, new=-2358758.34
2025-03-24 05:19:51 - Mitigated agent 3: deviation=12202057.55, median=4045012.79, weight=0.80, threshold=1005133.18, original=-8157044.76, new=1604601.28
2025-03-24 05:19:51 - Mitigated agent 0: deviation=717073.68, median=237144.49, weight=0.80, threshold=84338.02, original=-479929.19, new=93729.76
2025-03-24 05:19:51 - Mitigated agent 3: deviation=8375297.28, median=2749826.98, weight=0.77, threshold=1887582.20, original=-5625470.30, new=862244.78
2025-03-24 05:19:51 - Mitigated agent 3: deviation=7572397.25, median=-2358685.89, weight=0.02, threshold=7445261.36, original=5213711.37, new=5086575.47
2025-03-24 05:19:51 - Mitigated agent 3: deviation=11416517.55, median=-3590384.11, weight=0.15, threshold=9680694.61, original=7826133.43, new=6090310.50
2025-03-24 05:19:51 - Mitigated agent 3: deviation=15149394.93, median=-4785001.16, weight=0.21, threshold=11916118.49, original=10364393.78, new=7131117.33
2025-03-24 05:19:51 - Mitigated agent 3: deviation=17474671.28, median=-5510417.13, weight=0.19, threshold=14151546.12, original=11964254.15, new=8641128.99
2025-03-24 05:19:51 - Mitigated agent 3: deviation=18461864.59, median=-5789805.03, weight=0.11, threshold=16386571.51, original=12672059.55, new=10596766.47
